population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,15,50-54 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,22.15945840451983,26.381664263451466,18.39779867050022
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,15,50-54 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,45.910083294354536,53.10617766525557,40.48063507689924
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,16,55-59 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,165.3576437767624,193.84416296661655,138.57025461113088
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,16,55-59 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,39.58903763971175,49.49752003492486,32.6630211926829
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,16,55-59 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,100.5259424837992,116.36248792863638,86.38754632346483
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,17,60-64 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,296.26984237112987,340.43461129865045,246.94917271499492
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,17,60-64 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,88.83691412054979,108.62052117933993,73.73337862654014
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,17,60-64 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,184.02087033352998,207.8972618132601,157.8988282698749
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,18,65-69 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,415.12517859784873,477.94055941110713,348.62111276203126
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,18,65-69 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,152.37684785604927,190.8268889879648,122.1110486535071
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,18,65-69 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,265.8170404426149,306.4929123334269,231.62319161061802
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,19,70-74 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,467.2126729559325,554.1741727489997,399.54591822127213
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,19,70-74 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,197.54493749726382,263.4822861250346,157.73065509100385
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,19,70-74 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,306.21607602042207,365.7177709161011,263.6249695982179
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,20,75-79 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,526.7644391096427,623.9543946693691,445.5185406776932
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,20,75-79 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,268.7218738410905,358.2753470286419,211.25503924274872
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,20,75-79 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,364.8708483359839,450.3455342356871,307.9789055079123
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,28,<1 year,502,Lower extremity peripheral arterial disease,3,Rate,2023,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,28,<1 year,502,Lower extremity peripheral arterial disease,3,Rate,2023,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,28,<1 year,502,Lower extremity peripheral arterial disease,3,Rate,2023,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,30,80-84 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,664.1085810445085,789.447764865967,548.2766623528801
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,30,80-84 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,373.95481197385277,481.4462705569153,295.65735370295783
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,30,80-84 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,468.5034807374971,579.0539674708938,387.50622887933406
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,31,85-89 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,905.9998789504444,1058.1326087930513,747.6322360803723
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,31,85-89 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,519.2542383054301,652.8050937134074,413.69537191301924
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,31,85-89 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,626.5472907599631,761.3273095282428,523.310483259041
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,32,90-94 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,1304.253575973703,1614.935244063468,1060.0714919663992
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,32,90-94 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,916.1944732813209,1142.090119514313,754.5764513757856
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,32,90-94 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,1015.6055198106858,1238.1169550124396,848.9393089758242
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,34,2-4 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,34,2-4 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,34,2-4 years,502,Lower extremity peripheral arterial disease,3,Rate,2023,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,235,95+ years,502,Lower extremity peripheral arterial disease,3,Rate,2023,1802.0017718895203,2228.6973111568154,1374.6307012935754
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,235,95+ years,502,Lower extremity peripheral arterial disease,3,Rate,2023,1374.2111983314874,1735.0092813026943,1076.7734748041123
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,235,95+ years,502,Lower extremity peripheral arterial disease,3,Rate,2023,1487.3061540127808,1815.9067520058709,1195.0460966571572
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,6,5-9 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,20.006881923919625,24.4295702911572,15.707086885823816
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,6,5-9 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,10.052827140871852,14.387337489650761,7.012500143632069
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,6,5-9 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,15.164279578389303,18.718831523016714,11.965407004201113
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,7,10-14 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,17.516175031000607,23.11892339035056,13.402964172721925
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,7,10-14 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,13.847578862820038,18.68043889619417,9.760520639762406
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,7,10-14 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,15.730924645249335,19.506047766426768,12.637914876517044
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,8,15-19 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,48.433925186603915,60.645133773099374,38.47253944970736
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,8,15-19 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,27.695684431788695,35.0106196257515,21.705245261428935
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,8,15-19 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,38.34334304326946,45.843207178687926,31.943232658973514
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,9,20-24 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,71.94744778065964,89.71147048263222,55.851444065071554
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,9,20-24 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,44.052414670606005,54.78798615097689,34.24470059603834
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,9,20-24 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,58.40928711798126,69.45249233388348,47.930812833047725
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,10,25-29 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,116.70192313088891,145.18181586589276,90.02389426921425
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,10,25-29 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,80.08028408592848,104.08780388743195,60.484957033028124
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,10,25-29 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,98.96304504514444,118.88946647271584,81.75786076558815
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,11,30-34 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,389.53948142973877,469.76598540735426,322.80003668237714
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,11,30-34 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,156.0474579394292,193.87894801635696,123.15911120091972
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,11,30-34 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,276.55334899197254,321.97455200031607,234.73996486601104
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,12,35-39 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,866.387322116835,1016.9251172876073,734.9190159432586
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,12,35-39 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,275.98148995484604,334.2200450536733,224.7519529506857
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,12,35-39 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,578.2221833564047,659.3259946759316,511.5016627781733
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,13,40-44 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1455.174427179406,1683.443337023004,1251.9873852491687
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,13,40-44 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,451.05362096719966,526.1015229067851,376.8118252048252
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,13,40-44 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,959.1854364273012,1085.8138621057208,849.8071632259146
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,14,45-49 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1867.1820473652433,2129.7183135432997,1620.39654097848
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,14,45-49 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,543.1300708330176,627.4302135933167,470.2272510923971
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,14,45-49 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1212.077286597586,1355.5338407268544,1090.1485669325657
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,15,50-54 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,3122.26434684015,3498.409664802186,2790.0774679971955
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,15,50-54 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,843.9814433293001,975.3778355133788,729.7819490372217
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,15,50-54 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1980.7288483172515,2185.7961224841943,1808.2156439468388
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,16,55-59 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,4101.005266603355,4601.489470606617,3646.8573755988923
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,16,55-59 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1236.86659507227,1392.8431544683287,1085.091946228419
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,16,55-59 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,2624.5876730746186,2870.6311458622968,2409.823617181005
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,17,60-64 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,4996.158229582965,5540.820138692412,4444.924887993597
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,17,60-64 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1449.3322780275012,1637.0658266899284,1285.540651695285
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,17,60-64 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,3076.850767570748,3369.95673217121,2816.7093075118655
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,18,65-69 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,4939.029490187553,5426.6211537485815,4490.066492347171
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,18,65-69 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1338.2221001845128,1504.357762415372,1172.5206647026077
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,18,65-69 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,2892.851515472711,3138.648835205396,2681.273743723412
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,19,70-74 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,2926.82150014219,3253.695126004981,2584.6772258807146
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,19,70-74 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,801.6549062799111,928.7185582838163,698.3186601982095
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,19,70-74 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1658.057964337976,1797.3209948048761,1499.2907936275606
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,20,75-79 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1858.418053260497,2065.535147496322,1611.9757439539767
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,20,75-79 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,613.0505265154021,710.0815540760942,532.3264381603091
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,20,75-79 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1077.0856380915297,1183.4696490769725,977.3044072191947
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,0.7123851641669111,1.1248221586450293,0.43055290785048267
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,0.571281145567257,0.9439483968240204,0.3250368944539365
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,28,<1 year,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,0.6439681870311901,1.0447491775225075,0.38823571567790344
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,30,80-84 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,1104.9566438252002,1271.0222225758455,967.9564258862374
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,30,80-84 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,392.4042953682842,469.6943686230933,334.78818766944755
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,30,80-84 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,624.5945446516014,696.5745840731703,555.830234622293
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,31,85-89 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,795.4629528218004,962.2140812524638,660.9481145030281
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,31,85-89 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,293.6220998117089,354.8803588429066,234.44571479217475
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,31,85-89 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,432.84548414265646,493.77296817021096,364.0183173811657
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,32,90-94 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,628.3797162522695,772.7565922933076,505.55838367726255
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,32,90-94 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,318.1161742999375,379.1135075795613,259.7451097902653
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,32,90-94 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,397.59794187449904,460.63191537278277,329.8259864949817
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,34,2-4 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,19.32373704006851,24.11082908219482,14.723465806089054
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,34,2-4 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,11.863818951616713,16.03708398240564,8.523553982288858
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,34,2-4 years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,15.70225008890564,18.78384420024856,12.445984977311713
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,235,95+ years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,749.7926077784733,923.6890892390379,559.3037909434423
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,235,95+ years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,332.02422665032697,413.26542947408365,255.36463281660406
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,235,95+ years,521,Cirrhosis and other chronic liver diseases,3,Rate,2023,442.46961621504965,516.7767625879488,352.13284700421184
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,6,5-9 years,1032,Thyroid diseases,3,Rate,2023,11.418371182095877,21.044772177466427,5.21556843225807
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,6,5-9 years,1032,Thyroid diseases,3,Rate,2023,20.517167581741862,38.246136384075946,10.073223567409062
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,6,5-9 years,1032,Thyroid diseases,3,Rate,2023,15.844894216856348,29.54341688615072,7.681309171455073
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,7,10-14 years,1032,Thyroid diseases,3,Rate,2023,13.167532019504197,24.14393979900879,5.319769385153932
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,7,10-14 years,1032,Thyroid diseases,3,Rate,2023,25.83287284292023,48.43370018092581,10.769477137001664
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,7,10-14 years,1032,Thyroid diseases,3,Rate,2023,19.330871769675824,35.44660716109545,8.573403659549355
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,8,15-19 years,1032,Thyroid diseases,3,Rate,2023,18.446271677314098,36.893888309820724,8.359282196331339
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,8,15-19 years,1032,Thyroid diseases,3,Rate,2023,38.63602560331798,71.89161400803536,17.628136431901797
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,8,15-19 years,1032,Thyroid diseases,3,Rate,2023,28.26997721013507,53.13600933451554,13.177660845065608
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,9,20-24 years,1032,Thyroid diseases,3,Rate,2023,25.112286931039634,44.387266900199364,10.941090911200307
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,9,20-24 years,1032,Thyroid diseases,3,Rate,2023,54.50960247303983,95.22338845876845,24.549329973641775
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,9,20-24 years,1032,Thyroid diseases,3,Rate,2023,39.379543015263934,68.29465239290154,18.22897621107603
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,10,25-29 years,1032,Thyroid diseases,3,Rate,2023,30.588019783943707,52.106319894773776,12.971951299725282
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,10,25-29 years,1032,Thyroid diseases,3,Rate,2023,67.5572930164518,118.24671681578336,30.72445619841948
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,10,25-29 years,1032,Thyroid diseases,3,Rate,2023,48.495285758165025,82.86089629953709,22.333056703960576
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,11,30-34 years,1032,Thyroid diseases,3,Rate,2023,35.85768906034368,69.66573798998061,15.261096473705033
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,11,30-34 years,1032,Thyroid diseases,3,Rate,2023,79.78413199642281,148.61346792118673,36.384816668784055
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,11,30-34 years,1032,Thyroid diseases,3,Rate,2023,57.113571059677994,109.25840833018357,26.13902964670831
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,12,35-39 years,1032,Thyroid diseases,3,Rate,2023,40.85771088392317,78.0408182550188,19.9798767270214
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,12,35-39 years,1032,Thyroid diseases,3,Rate,2023,90.12477046450242,174.42085908120262,42.564314099087106
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,12,35-39 years,1032,Thyroid diseases,3,Rate,2023,64.90396565814902,122.84996060717059,31.57710094681024
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,13,40-44 years,1032,Thyroid diseases,3,Rate,2023,42.89960885357195,74.51374833036867,19.18202603253689
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,13,40-44 years,1032,Thyroid diseases,3,Rate,2023,100.11679363627111,177.28584514379546,47.8730697500172
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,13,40-44 years,1032,Thyroid diseases,3,Rate,2023,71.16223777080414,122.68520384653796,34.62794938905926
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,14,45-49 years,1032,Thyroid diseases,3,Rate,2023,46.2131155581809,81.73528273059533,22.6996475844356
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,14,45-49 years,1032,Thyroid diseases,3,Rate,2023,108.98512650431168,190.21684835139044,57.07482599059795
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,14,45-49 years,1032,Thyroid diseases,3,Rate,2023,77.27099239581948,128.78623739221032,41.398133121227765
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,15,50-54 years,1032,Thyroid diseases,3,Rate,2023,51.23292528609334,91.74861945061305,25.909542888157336
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,15,50-54 years,1032,Thyroid diseases,3,Rate,2023,121.70732868052136,212.09169290493472,67.5851818435219
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,15,50-54 years,1032,Thyroid diseases,3,Rate,2023,86.54418232444884,149.34869499997572,46.15298682762437
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,16,55-59 years,1032,Thyroid diseases,3,Rate,2023,54.88972582338328,95.91031990251848,27.20551446589205
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,16,55-59 years,1032,Thyroid diseases,3,Rate,2023,131.4488597888265,224.9529315842651,73.18737222715471
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,16,55-59 years,1032,Thyroid diseases,3,Rate,2023,94.35473268755143,162.9825112864867,51.583034688393816
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,17,60-64 years,1032,Thyroid diseases,3,Rate,2023,60.30651383472533,101.26328907121456,30.13521320371558
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,17,60-64 years,1032,Thyroid diseases,3,Rate,2023,144.84343886053475,237.9706573269221,78.18725872864908
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,17,60-64 years,1032,Thyroid diseases,3,Rate,2023,106.05230267064141,173.7766523004704,57.93838670530563
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,18,65-69 years,1032,Thyroid diseases,3,Rate,2023,61.41393062923135,112.7537546567952,29.1982235145395
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,18,65-69 years,1032,Thyroid diseases,3,Rate,2023,162.19418638840753,268.7242928711399,85.59206380496097
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,18,65-69 years,1032,Thyroid diseases,3,Rate,2023,118.68284764852815,201.18132205957355,60.91713952340516
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,19,70-74 years,1032,Thyroid diseases,3,Rate,2023,58.05243404306459,101.41094561498748,33.278548611685466
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,19,70-74 years,1032,Thyroid diseases,3,Rate,2023,150.66279864031873,263.49693811651264,85.21134604253596
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,19,70-74 years,1032,Thyroid diseases,3,Rate,2023,113.34252470131453,198.40061849016305,64.43091964267148
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,1,Male,20,75-79 years,1032,Thyroid diseases,3,Rate,2023,53.345069659311946,90.9730921073282,29.1897395095451
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,20,75-79 years,1032,Thyroid diseases,3,Rate,2023,150.33363903878413,241.63028953551998,97.42619528891261
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,20,75-79 years,1032,Thyroid diseases,3,Rate,2023,114.19482808773843,180.6705907504031,71.86128215782774
